t(s)	ch1x	ch1y
1.420645e+01	6.819984e-01	-7.313537e-01
1.420660e+01	6.845471e-01	-7.289686e-01
1.420674e+01	6.870875e-01	-7.265747e-01
1.422169e+01	6.896195e-01	-7.241719e-01
1.422182e+01	6.921432e-01	-7.217602e-01
1.422194e+01	6.946584e-01	-7.193398e-01
1.422206e+01	6.971651e-01	-7.169106e-01
1.422218e+01	6.996633e-01	-7.144727e-01
1.422230e+01	7.021531e-01	-7.120260e-01
1.422242e+01	7.046342e-01	-7.095707e-01
1.422255e+01	7.071068e-01	-7.071068e-01
1.423749e+01	7.095707e-01	-7.046342e-01
1.423767e+01	7.120260e-01	-7.021531e-01
1.423785e+01	7.144727e-01	-6.996633e-01
1.423803e+01	7.169106e-01	-6.971651e-01
1.423822e+01	7.193398e-01	-6.946584e-01
1.423842e+01	7.217602e-01	-6.921432e-01
1.423861e+01	7.241719e-01	-6.896195e-01
1.423881e+01	7.265747e-01	-6.870875e-01
1.423994e+01	7.289686e-01	-6.845471e-01
1.425291e+01	7.313537e-01	-6.819984e-01
1.425305e+01	7.337299e-01	-6.794413e-01
1.425320e+01	7.360971e-01	-6.768760e-01
1.425334e+01	7.384553e-01	-6.743024e-01
1.425348e+01	7.408046e-01	-6.717206e-01
1.425364e+01	7.431448e-01	-6.691306e-01
1.425396e+01	7.454760e-01	-6.665325e-01
1.426818e+01	7.477981e-01	-6.639262e-01
1.426835e+01	7.501111e-01	-6.613119e-01
1.426852e+01	7.524149e-01	-6.586895e-01
1.426868e+01	7.547096e-01	-6.560590e-01
1.426885e+01	7.569951e-01	-6.534206e-01
1.426902e+01	7.592713e-01	-6.507742e-01
1.426918e+01	7.615383e-01	-6.481199e-01
1.426994e+01	7.637960e-01	-6.454577e-01
1.428388e+01	7.660444e-01	-6.427876e-01
1.428405e+01	7.682835e-01	-6.401097e-01
1.428421e+01	7.705132e-01	-6.374240e-01
1.428437e+01	7.727336e-01	-6.347305e-01
1.428452e+01	7.749445e-01	-6.320293e-01
1.428468e+01	7.771460e-01	-6.293204e-01
1.428483e+01	7.793380e-01	-6.266038e-01
1.428596e+01	7.815205e-01	-6.238796e-01
1.430012e+01	7.836935e-01	-6.211478e-01
1.430036e+01	7.858569e-01	-6.184084e-01
1.430059e+01	7.880108e-01	-6.156615e-01
1.430082e+01	7.901550e-01	-6.129071e-01
1.430102e+01	7.922896e-01	-6.101452e-01
1.430120e+01	7.944146e-01	-6.073758e-01
1.430138e+01	7.965299e-01	-6.045991e-01
1.430196e+01	7.986355e-01	-6.018150e-01
1.431531e+01	8.007314e-01	-5.990236e-01
1.431553e+01	8.028175e-01	-5.962249e-01
1.431574e+01	8.048938e-01	-5.934189e-01
1.431596e+01	8.069603e-01	-5.906057e-01
1.431617e+01	8.090170e-01	-5.877853e-01
1.431636e+01	8.110638e-01	-5.849577e-01
1.431655e+01	8.131008e-01	-5.821230e-01
1.433018e+01	8.151278e-01	-5.792812e-01
1.433058e+01	8.171449e-01	-5.764323e-01
1.433103e+01	8.191520e-01	-5.735764e-01
1.433144e+01	8.211492e-01	-5.707136e-01
1.433191e+01	8.231364e-01	-5.678437e-01
1.433225e+01	8.251135e-01	-5.649670e-01
1.433257e+01	8.270806e-01	-5.620834e-01
1.433287e+01	8.290376e-01	-5.591929e-01
1.433405e+01	8.309845e-01	-5.562956e-01
1.434621e+01	8.329212e-01	-5.533915e-01
1.434663e+01	8.348479e-01	-5.504807e-01
1.434707e+01	8.367643e-01	-5.475632e-01
1.434751e+01	8.386706e-01	-5.446390e-01
1.434795e+01	8.405666e-01	-5.417082e-01
1.434835e+01	8.424524e-01	-5.387708e-01
1.434872e+01	8.443279e-01	-5.358268e-01
1.436172e+01	8.461932e-01	-5.328763e-01
1.436220e+01	8.480481e-01	-5.299193e-01
1.436258e+01	8.498927e-01	-5.269558e-01
1.436297e+01	8.517269e-01	-5.239859e-01
1.436332e+01	8.535508e-01	-5.210096e-01
1.436370e+01	8.553643e-01	-5.180270e-01
1.436401e+01	8.571673e-01	-5.150381e-01
1.436433e+01	8.589599e-01	-5.120429e-01
1.437753e+01	8.607420e-01	-5.090414e-01
1.437782e+01	8.625137e-01	-5.060338e-01
1.437811e+01	8.642748e-01	-5.030199e-01
1.437841e+01	8.660254e-01	-5.000000e-01
1.437872e+01	8.677655e-01	-4.969740e-01
1.437904e+01	8.694949e-01	-4.939419e-01
1.437936e+01	8.712138e-01	-4.909038e-01
1.438009e+01	8.729221e-01	-4.878597e-01
1.439274e+01	8.746197e-01	-4.848096e-01
1.439301e+01	8.763067e-01	-4.817537e-01
1.439328e+01	8.779830e-01	-4.786919e-01
1.439372e+01	8.796486e-01	-4.756242e-01
1.439399e+01	8.813035e-01	-4.725508e-01
1.439429e+01	8.829476e-01	-4.694716e-01
1.439458e+01	8.845810e-01	-4.663866e-01
1.440799e+01	8.862036e-01	-4.632960e-01
1.440827e+01	8.878154e-01	-4.601998e-01
1.440855e+01	8.894164e-01	-4.570979e-01
1.440884e+01	8.910065e-01	-4.539905e-01
1.440913e+01	8.925858e-01	-4.508775e-01
1.440951e+01	8.941542e-01	-4.477591e-01
1.440984e+01	8.957118e-01	-4.446352e-01
1.441019e+01	8.972584e-01	-4.415059e-01
1.442381e+01	8.987940e-01	-4.383711e-01
1.442411e+01	9.003188e-01	-4.352311e-01
1.442443e+01	9.018325e-01	-4.320857e-01
1.442474e+01	9.033353e-01	-4.289351e-01
1.442505e+01	9.048271e-01	-4.257793e-01
1.442536e+01	9.063078e-01	-4.226183e-01
1.442565e+01	9.077775e-01	-4.194521e-01
1.442608e+01	9.092361e-01	-4.162808e-01
1.443956e+01	9.106837e-01	-4.131044e-01
1.443999e+01	9.121201e-01	-4.099230e-01
1.444028e+01	9.135455e-01	-4.067366e-01
1.444059e+01	9.149597e-01	-4.035453e-01
1.444090e+01	9.163627e-01	-4.003490e-01
1.444121e+01	9.177546e-01	-3.971479e-01
1.444152e+01	9.191353e-01	-3.939419e-01
1.444208e+01	9.205049e-01	-3.907311e-01
1.445468e+01	9.218632e-01	-3.875156e-01
1.445488e+01	9.232102e-01	-3.842953e-01
1.445507e+01	9.245460e-01	-3.810704e-01
1.445527e+01	9.258706e-01	-3.778408e-01
1.445547e+01	9.271839e-01	-3.746066e-01
1.445568e+01	9.284858e-01	-3.713678e-01
1.445601e+01	9.297765e-01	-3.681246e-01
1.447007e+01	9.310558e-01	-3.648768e-01
1.447029e+01	9.323238e-01	-3.616246e-01
1.447050e+01	9.335804e-01	-3.583679e-01
1.447072e+01	9.348257e-01	-3.551070e-01
1.447096e+01	9.360595e-01	-3.518416e-01
1.447119e+01	9.372820e-01	-3.485720e-01
1.447141e+01	9.384930e-01	-3.452982e-01
1.447201e+01	9.396926e-01	-3.420201e-01
1.448597e+01	9.408808e-01	-3.387379e-01
1.448615e+01	9.420575e-01	-3.354516e-01
1.448634e+01	9.432227e-01	-3.321611e-01
1.448652e+01	9.443764e-01	-3.288666e-01
1.448671e+01	9.455186e-01	-3.255682e-01
1.448689e+01	9.466493e-01	-3.222657e-01
1.448707e+01	9.477684e-01	-3.189593e-01
1.448796e+01	9.488760e-01	-3.156490e-01
1.450203e+01	9.499721e-01	-3.123349e-01
1.450218e+01	9.510565e-01	-3.090170e-01
1.450232e+01	9.521294e-01	-3.056953e-01
1.450247e+01	9.531907e-01	-3.023699e-01
1.450262e+01	9.542403e-01	-2.990408e-01
1.450277e+01	9.552784e-01	-2.957081e-01
1.450293e+01	9.563048e-01	-2.923717e-01
1.450393e+01	9.573195e-01	-2.890318e-01
1.451741e+01	9.583226e-01	-2.856884e-01
1.451785e+01	9.593140e-01	-2.823415e-01
1.451831e+01	9.602937e-01	-2.789911e-01
1.451845e+01	9.612617e-01	-2.756374e-01
1.451858e+01	9.622180e-01	-2.722802e-01
1.451871e+01	9.631626e-01	-2.689198e-01
1.451884e+01	9.640954e-01	-2.655561e-01
1.451993e+01	9.650165e-01	-2.621892e-01
1.453262e+01	9.659258e-01	-2.588190e-01
1.453285e+01	9.668234e-01	-2.554458e-01
1.453307e+01	9.677092e-01	-2.520694e-01
1.453330e+01	9.685832e-01	-2.486899e-01
1.453351e+01	9.694453e-01	-2.453074e-01
1.453370e+01	9.702957e-01	-2.419219e-01
1.453399e+01	9.711343e-01	-2.385335e-01
1.454789e+01	9.719610e-01	-2.351421e-01
1.454827e+01	9.727759e-01	-2.317479e-01
1.454853e+01	9.735789e-01	-2.283509e-01
1.454877e+01	9.743701e-01	-2.249511e-01
1.454902e+01	9.751494e-01	-2.215485e-01
1.454925e+01	9.759168e-01	-2.181432e-01
1.454946e+01	9.766723e-01	-2.147353e-01
1.455002e+01	9.774159e-01	-2.113248e-01
1.456356e+01	9.781476e-01	-2.079117e-01
1.456397e+01	9.788674e-01	-2.044961e-01
1.456437e+01	9.795752e-01	-2.010779e-01
1.456496e+01	9.802712e-01	-1.976573e-01
1.456550e+01	9.809552e-01	-1.942344e-01
1.456586e+01	9.816272e-01	-1.908090e-01
1.456618e+01	9.822873e-01	-1.873813e-01
1.456645e+01	9.829353e-01	-1.839514e-01
1.457963e+01	9.835715e-01	-1.805191e-01
1.458007e+01	9.841956e-01	-1.770847e-01
1.458050e+01	9.848078e-01	-1.736482e-01
1.458091e+01	9.854079e-01	-1.702095e-01
1.458131e+01	9.859960e-01	-1.667687e-01
1.458169e+01	9.865722e-01	-1.633260e-01
1.458202e+01	9.871363e-01	-1.598812e-01
1.458234e+01	9.876883e-01	-1.564345e-01
1.459507e+01	9.882284e-01	-1.529858e-01
1.459549e+01	9.887564e-01	-1.495353e-01
1.459601e+01	9.892723e-01	-1.460830e-01
1.459648e+01	9.897762e-01	-1.426289e-01
1.459693e+01	9.902681e-01	-1.391731e-01
1.459735e+01	9.907478e-01	-1.357156e-01
1.459774e+01	9.912155e-01	-1.322564e-01
1.459817e+01	9.916712e-01	-1.287956e-01
1.461062e+01	9.921147e-01	-1.253332e-01
1.461099e+01	9.925462e-01	-1.218693e-01
1.461136e+01	9.929655e-01	-1.184040e-01
1.461174e+01	9.933728e-01	-1.149372e-01
1.461223e+01	9.937679e-01	-1.114689e-01
1.461264e+01	9.941510e-01	-1.079994e-01
1.461304e+01	9.945219e-01	-1.045285e-01
1.461415e+01	9.948807e-01	-1.010563e-01
1.462622e+01	9.952274e-01	-9.758290e-02
1.462648e+01	9.955620e-01	-9.410831e-02
1.462679e+01	9.958844e-01	-9.063258e-02
1.462710e+01	9.961947e-01	-8.715574e-02
1.462742e+01	9.964929e-01	-8.367784e-02
1.462774e+01	9.967789e-01	-8.019892e-02
1.462814e+01	9.970528e-01	-7.671903e-02
1.464223e+01	9.973145e-01	-7.323820e-02
1.464254e+01	9.975641e-01	-6.975647e-02
1.464283e+01	9.978015e-01	-6.627390e-02
1.464312e+01	9.980267e-01	-6.279052e-02
1.464340e+01	9.982398e-01	-5.930637e-02
1.464368e+01	9.984408e-01	-5.582150e-02
1.464396e+01	9.986295e-01	-5.233596e-02
1.464421e+01	9.988061e-01	-4.884977e-02
1.465754e+01	9.989706e-01	-4.536299e-02
1.465777e+01	9.991228e-01	-4.187565e-02
1.465800e+01	9.992629e-01	-3.838781e-02
1.465823e+01	9.993908e-01	-3.489950e-02
1.465848e+01	9.995066e-01	-3.141076e-02
1.465872e+01	9.996101e-01	-2.792164e-02
1.465896e+01	9.997015e-01	-2.443218e-02
1.465999e+01	9.997807e-01	-2.094242e-02
1.467351e+01	9.998477e-01	-1.745241e-02
1.467369e+01	9.999025e-01	-1.396218e-02
1.467386e+01	9.999452e-01	-1.047178e-02
1.467404e+01	9.999756e-01	-6.981260e-03
1.467421e+01	9.999939e-01	-3.490651e-03
1.467440e+01	1.000000e+00	-7.908631e-13
1.467458e+01	9.999939e-01	3.490651e-03
1.468882e+01	9.999756e-01	6.981260e-03
1.468904e+01	9.999452e-01	1.047178e-02
1.468925e+01	9.999025e-01	1.396218e-02
1.468947e+01	9.998477e-01	1.745241e-02
1.468970e+01	9.997807e-01	2.094242e-02
1.468993e+01	9.997015e-01	2.443218e-02
1.469013e+01	9.996101e-01	2.792164e-02
1.469034e+01	9.995066e-01	3.141076e-02
1.470396e+01	9.993908e-01	3.489950e-02
1.470419e+01	9.992629e-01	3.838781e-02
1.470441e+01	9.991228e-01	4.187565e-02
1.470463e+01	9.989706e-01	4.536299e-02
1.470486e+01	9.988061e-01	4.884977e-02
1.470508e+01	9.986295e-01	5.233596e-02
1.470529e+01	9.984408e-01	5.582150e-02
1.470599e+01	9.982398e-01	5.930637e-02
1.472017e+01	9.980267e-01	6.279052e-02
1.472057e+01	9.978015e-01	6.627390e-02
1.472076e+01	9.975641e-01	6.975647e-02
1.472098e+01	9.973145e-01	7.323820e-02
1.472118e+01	9.970528e-01	7.671903e-02
1.472138e+01	9.967789e-01	8.019892e-02
1.472158e+01	9.964929e-01	8.367784e-02
1.472199e+01	9.961947e-01	8.715574e-02
1.473575e+01	9.958844e-01	9.063258e-02
1.473588e+01	9.955620e-01	9.410831e-02
1.473602e+01	9.952274e-01	9.758290e-02
1.473616e+01	9.948807e-01	1.010563e-01
1.473630e+01	9.945219e-01	1.045285e-01
1.473645e+01	9.941510e-01	1.079994e-01
1.473659e+01	9.937679e-01	1.114689e-01
1.475157e+01	9.933728e-01	1.149372e-01
1.475171e+01	9.929655e-01	1.184040e-01
1.475185e+01	9.925462e-01	1.218693e-01
1.475200e+01	9.921147e-01	1.253332e-01
1.475214e+01	9.916712e-01	1.287956e-01
1.475228e+01	9.912155e-01	1.322564e-01
1.475242e+01	9.907478e-01	1.357156e-01
1.475257e+01	9.902681e-01	1.391731e-01
1.476725e+01	9.897762e-01	1.426289e-01
1.476747e+01	9.892723e-01	1.460830e-01
1.476768e+01	9.887564e-01	1.495353e-01
1.476790e+01	9.882284e-01	1.529858e-01
1.476809e+01	9.876883e-01	1.564345e-01
1.476827e+01	9.871363e-01	1.598812e-01
1.476844e+01	9.865722e-01	1.633260e-01
1.476861e+01	9.859960e-01	1.667687e-01
1.478296e+01	9.854079e-01	1.702095e-01
1.478324e+01	9.848078e-01	1.736482e-01
1.478349e+01	9.841956e-01	1.770847e-01
1.478419e+01	9.835715e-01	1.805191e-01
1.478440e+01	9.829353e-01	1.839514e-01
1.478461e+01	9.822873e-01	1.873813e-01
1.478481e+01	9.816272e-01	1.908090e-01
1.478501e+01	9.809552e-01	1.942344e-01
1.478595e+01	9.802712e-01	1.976573e-01
1.479822e+01	9.795752e-01	2.010779e-01
1.479850e+01	9.788674e-01	2.044961e-01
1.479896e+01	9.781476e-01	2.079117e-01
1.479923e+01	9.774159e-01	2.113248e-01
1.479946e+01	9.766723e-01	2.147353e-01
1.479967e+01	9.759168e-01	2.181432e-01
1.480002e+01	9.751494e-01	2.215485e-01
1.481354e+01	9.743701e-01	2.249511e-01
1.481392e+01	9.735789e-01	2.283509e-01
1.481434e+01	9.727759e-01	2.317479e-01
1.481477e+01	9.719610e-01	2.351421e-01
1.481517e+01	9.711343e-01	2.385335e-01
1.481548e+01	9.702957e-01	2.419219e-01
1.481578e+01	9.694453e-01	2.453074e-01
1.481609e+01	9.685832e-01	2.486899e-01
1.482926e+01	9.677092e-01	2.520694e-01
1.482950e+01	9.668234e-01	2.554458e-01
1.482963e+01	9.659258e-01	2.588190e-01
1.482975e+01	9.650165e-01	2.621892e-01
1.482987e+01	9.640954e-01	2.655561e-01
1.483000e+01	9.631626e-01	2.689198e-01
1.483012e+01	9.622180e-01	2.722802e-01
1.484511e+01	9.612617e-01	2.756374e-01
1.484534e+01	9.602937e-01	2.789911e-01
1.484552e+01	9.593140e-01	2.823415e-01
1.484568e+01	9.583226e-01	2.856884e-01
1.484584e+01	9.573195e-01	2.890318e-01
1.484600e+01	9.563048e-01	2.923717e-01
1.484615e+01	9.552784e-01	2.957081e-01
1.484629e+01	9.542403e-01	2.990408e-01
1.486012e+01	9.531907e-01	3.023699e-01
1.486031e+01	9.521294e-01	3.056953e-01
1.486050e+01	9.510565e-01	3.090170e-01
1.486069e+01	9.499721e-01	3.123349e-01
1.486088e+01	9.488760e-01	3.156490e-01
1.486107e+01	9.477684e-01	3.189593e-01
1.486127e+01	9.466493e-01	3.222657e-01
1.486198e+01	9.455186e-01	3.255682e-01
1.487560e+01	9.443764e-01	3.288666e-01
1.487583e+01	9.432227e-01	3.321611e-01
1.487605e+01	9.420575e-01	3.354516e-01
1.487627e+01	9.408808e-01	3.387379e-01
1.487650e+01	9.396926e-01	3.420201e-01
1.487672e+01	9.384930e-01	3.452982e-01
1.487694e+01	9.372820e-01	3.485720e-01
1.487798e+01	9.360595e-01	3.518416e-01
1.489096e+01	9.348257e-01	3.551070e-01
1.489112e+01	9.335804e-01	3.583679e-01
1.489124e+01	9.323238e-01	3.616246e-01
1.489137e+01	9.310558e-01	3.648768e-01
1.489149e+01	9.297765e-01	3.681246e-01
1.489162e+01	9.284858e-01	3.713678e-01
1.489193e+01	9.271839e-01	3.746066e-01
1.490646e+01	9.258706e-01	3.778408e-01
1.490662e+01	9.245460e-01	3.810704e-01
1.490677e+01	9.232102e-01	3.842953e-01
1.490693e+01	9.218632e-01	3.875156e-01
1.490709e+01	9.205049e-01	3.907311e-01
1.490725e+01	9.191353e-01	3.939419e-01
1.490742e+01	9.177546e-01	3.971479e-01
1.490803e+01	9.163627e-01	4.003490e-01
1.492161e+01	9.149597e-01	4.035453e-01
1.492184e+01	9.135455e-01	4.067366e-01
1.492206e+01	9.121201e-01	4.099230e-01
1.492229e+01	9.106837e-01	4.131044e-01
1.492253e+01	9.092361e-01	4.162808e-01
1.492276e+01	9.077775e-01	4.194521e-01
1.492298e+01	9.063078e-01	4.226183e-01
1.492398e+01	9.048271e-01	4.257793e-01
1.493703e+01	9.033353e-01	4.289351e-01
1.493723e+01	9.018325e-01	4.320857e-01
1.493743e+01	9.003188e-01	4.352311e-01
1.493764e+01	8.987940e-01	4.383711e-01
1.493784e+01	8.972584e-01	4.415059e-01
1.493805e+01	8.957118e-01	4.446352e-01
1.493824e+01	8.941542e-01	4.477591e-01
1.495234e+01	8.925858e-01	4.508775e-01
1.495249e+01	8.910065e-01	4.539905e-01
1.495265e+01	8.894164e-01	4.570979e-01
1.495281e+01	8.878154e-01	4.601998e-01
1.495296e+01	8.862036e-01	4.632960e-01
1.495319e+01	8.845810e-01	4.663866e-01
1.495338e+01	8.829476e-01	4.694716e-01
1.495396e+01	8.813035e-01	4.725508e-01
1.496780e+01	8.796486e-01	4.756242e-01
1.496801e+01	8.779830e-01	4.786919e-01
1.496821e+01	8.763067e-01	4.817537e-01
1.496840e+01	8.746197e-01	4.848096e-01
1.496863e+01	8.729221e-01	4.878597e-01
1.496882e+01	8.712138e-01	4.909038e-01
1.496902e+01	8.694949e-01	4.939419e-01
1.497004e+01	8.677655e-01	4.969740e-01
1.498311e+01	8.660254e-01	5.000000e-01
1.498340e+01	8.642748e-01	5.030199e-01
1.498368e+01	8.625137e-01	5.060338e-01
1.498396e+01	8.607420e-01	5.090414e-01
1.498424e+01	8.589599e-01	5.120429e-01
1.498447e+01	8.571673e-01	5.150381e-01
1.498468e+01	8.553643e-01	5.180270e-01
1.499876e+01	8.535508e-01	5.210096e-01
1.499929e+01	8.517269e-01	5.239859e-01
1.499969e+01	8.498927e-01	5.269558e-01
1.500009e+01	8.480481e-01	5.299193e-01
1.500043e+01	8.461932e-01	5.328763e-01
1.500075e+01	8.443279e-01	5.358268e-01
1.500106e+01	8.424524e-01	5.387708e-01
1.500133e+01	8.405666e-01	5.417082e-01
1.500205e+01	8.386706e-01	5.446390e-01
1.501427e+01	8.367643e-01	5.475632e-01
1.501473e+01	8.348479e-01	5.504807e-01
1.501518e+01	8.329212e-01	5.533915e-01
1.501570e+01	8.309845e-01	5.562956e-01
1.501608e+01	8.290376e-01	5.591929e-01
1.501643e+01	8.270806e-01	5.620834e-01
1.501677e+01	8.251135e-01	5.649670e-01
1.503053e+01	8.231364e-01	5.678437e-01
1.503099e+01	8.211492e-01	5.707136e-01
1.503142e+01	8.191520e-01	5.735764e-01
1.503193e+01	8.171449e-01	5.764323e-01
1.503235e+01	8.151278e-01	5.792812e-01
1.503269e+01	8.131008e-01	5.821230e-01
1.503303e+01	8.110638e-01	5.849577e-01
1.503331e+01	8.090170e-01	5.877853e-01
1.503406e+01	8.069603e-01	5.906057e-01
1.504612e+01	8.048938e-01	5.934189e-01
1.504655e+01	8.028175e-01	5.962249e-01
1.504699e+01	8.007314e-01	5.990236e-01
1.504745e+01	7.986355e-01	6.018150e-01
1.504790e+01	7.965299e-01	6.045991e-01
1.504830e+01	7.944146e-01	6.073758e-01
1.504868e+01	7.922896e-01	6.101452e-01
1.506120e+01	7.901550e-01	6.129071e-01
1.506152e+01	7.880108e-01	6.156615e-01
1.506198e+01	7.858569e-01	6.184084e-01
1.506240e+01	7.836935e-01	6.211478e-01
1.506280e+01	7.815205e-01	6.238796e-01
1.506315e+01	7.793380e-01	6.266038e-01
1.506347e+01	7.771460e-01	6.293204e-01
1.506410e+01	7.749445e-01	6.320293e-01
1.507613e+01	7.727336e-01	6.347305e-01
1.507635e+01	7.705132e-01	6.374240e-01
1.507657e+01	7.682835e-01	6.401097e-01
1.507680e+01	7.660444e-01	6.427876e-01
1.507702e+01	7.637960e-01	6.454577e-01
1.507725e+01	7.615383e-01	6.481199e-01
1.507804e+01	7.592713e-01	6.507742e-01
1.509173e+01	7.569951e-01	6.534206e-01
1.509201e+01	7.547096e-01	6.560590e-01
1.509229e+01	7.524149e-01	6.586895e-01
1.509254e+01	7.501111e-01	6.613119e-01
1.509284e+01	7.477981e-01	6.639262e-01
1.509326e+01	7.454760e-01	6.665325e-01
1.509364e+01	7.431448e-01	6.691306e-01
1.509416e+01	7.408046e-01	6.717206e-01
1.510681e+01	7.384553e-01	6.743024e-01
1.510706e+01	7.360971e-01	6.768760e-01
1.510732e+01	7.337299e-01	6.794413e-01
1.510759e+01	7.313537e-01	6.819984e-01
1.510786e+01	7.289686e-01	6.845471e-01
1.510811e+01	7.265747e-01	6.870875e-01
1.510835e+01	7.241719e-01	6.896195e-01
1.512200e+01	7.217602e-01	6.921432e-01
1.512221e+01	7.193398e-01	6.946584e-01
1.512242e+01	7.169106e-01	6.971651e-01
1.512263e+01	7.144727e-01	6.996633e-01
1.512285e+01	7.120260e-01	7.021531e-01
1.512307e+01	7.095707e-01	7.046342e-01
1.512329e+01	7.071068e-01	7.071068e-01
1.512399e+01	7.046342e-01	7.095707e-01
1.513797e+01	7.021531e-01	7.120260e-01
1.513816e+01	6.996633e-01	7.144727e-01
1.513835e+01	6.971651e-01	7.169106e-01
1.513854e+01	6.946584e-01	7.193398e-01
1.513873e+01	6.921432e-01	7.217602e-01
1.513893e+01	6.896195e-01	7.241719e-01
1.513910e+01	6.870875e-01	7.265747e-01
1.513996e+01	6.845471e-01	7.289686e-01
1.515328e+01	6.819984e-01	7.313537e-01
1.515345e+01	6.794413e-01	7.337299e-01
1.515362e+01	6.768760e-01	7.360971e-01
1.515379e+01	6.743024e-01	7.384553e-01
1.515396e+01	6.717206e-01	7.408046e-01
1.515413e+01	6.691306e-01	7.431448e-01
1.515430e+01	6.665325e-01	7.454760e-01
1.516862e+01	6.639262e-01	7.477981e-01
1.516887e+01	6.613119e-01	7.501111e-01
1.516904e+01	6.586895e-01	7.524149e-01
1.516921e+01	6.560590e-01	7.547096e-01
1.516938e+01	6.534206e-01	7.569951e-01
1.516955e+01	6.507742e-01	7.592713e-01
1.516972e+01	6.481199e-01	7.615383e-01
1.516997e+01	6.454577e-01	7.637960e-01
1.518460e+01	6.427876e-01	7.660444e-01
1.518478e+01	6.401097e-01	7.682835e-01
1.518496e+01	6.374240e-01	7.705132e-01
1.518514e+01	6.347305e-01	7.727336e-01
1.518531e+01	6.320293e-01	7.749445e-01
1.518548e+01	6.293204e-01	7.771460e-01
1.518565e+01	6.266038e-01	7.793380e-01
1.518601e+01	6.238796e-01	7.815205e-01
1.519990e+01	6.211478e-01	7.836935e-01
1.520013e+01	6.184084e-01	7.858569e-01
1.520035e+01	6.156615e-01	7.880108e-01
1.520062e+01	6.129071e-01	7.901550e-01
1.520088e+01	6.101452e-01	7.922896e-01
1.520110e+01	6.073758e-01	7.944146e-01
1.520131e+01	6.045991e-01	7.965299e-01
1.520199e+01	6.018150e-01	7.986355e-01
1.521528e+01	5.990236e-01	8.007314e-01
1.521560e+01	5.962249e-01	8.028175e-01
1.521591e+01	5.934189e-01	8.048938e-01
1.521626e+01	5.906057e-01	8.069603e-01
1.521653e+01	5.877853e-01	8.090170e-01
1.521688e+01	5.849577e-01	8.110638e-01
1.521712e+01	5.821230e-01	8.131008e-01
1.521801e+01	5.792812e-01	8.151278e-01
1.523087e+01	5.764323e-01	8.171449e-01
1.523126e+01	5.735764e-01	8.191520e-01
1.523167e+01	5.707136e-01	8.211492e-01
1.523209e+01	5.678437e-01	8.231364e-01
1.523247e+01	5.649670e-01	8.251135e-01
1.523283e+01	5.620834e-01	8.270806e-01
1.523320e+01	5.591929e-01	8.290376e-01
1.523410e+01	5.562956e-01	8.309845e-01
1.524691e+01	5.533915e-01	8.329212e-01
1.524735e+01	5.504807e-01	8.348479e-01
1.524779e+01	5.475632e-01	8.367643e-01
1.524822e+01	5.446390e-01	8.386706e-01
1.524864e+01	5.417082e-01	8.405666e-01
1.524904e+01	5.387708e-01	8.424524e-01
1.524938e+01	5.358268e-01	8.443279e-01
1.525013e+01	5.328763e-01	8.461932e-01
1.526280e+01	5.299193e-01	8.480481e-01
1.526314e+01	5.269558e-01	8.498927e-01
1.526359e+01	5.239859e-01	8.517269e-01
1.526392e+01	5.210096e-01	8.535508e-01
1.526422e+01	5.180270e-01	8.553643e-01
1.526454e+01	5.150381e-01	8.571673e-01
1.526481e+01	5.120429e-01	8.589599e-01
1.526602e+01	5.090414e-01	8.607420e-01
1.527803e+01	5.060338e-01	8.625137e-01
1.527831e+01	5.030199e-01	8.642748e-01
1.527860e+01	5.000000e-01	8.660254e-01
1.527889e+01	4.969740e-01	8.677655e-01
1.527919e+01	4.939419e-01	8.694949e-01
1.527953e+01	4.909038e-01	8.712138e-01
1.528011e+01	4.878597e-01	8.729221e-01
1.529331e+01	4.848096e-01	8.746197e-01
1.529369e+01	4.817537e-01	8.763067e-01
1.529418e+01	4.786919e-01	8.779830e-01
1.529458e+01	4.756242e-01	8.796486e-01
1.529512e+01	4.725508e-01	8.813035e-01
1.529560e+01	4.694716e-01	8.829476e-01
1.529600e+01	4.663866e-01	8.845810e-01
1.529639e+01	4.632960e-01	8.862036e-01
1.530851e+01	4.601998e-01	8.878154e-01
1.530891e+01	4.570979e-01	8.894164e-01
1.530931e+01	4.539905e-01	8.910065e-01
1.530969e+01	4.508775e-01	8.925858e-01
1.531005e+01	4.477591e-01	8.941542e-01
1.531036e+01	4.446352e-01	8.957118e-01
1.531066e+01	4.415059e-01	8.972584e-01
1.532426e+01	4.383711e-01	8.987940e-01
1.532452e+01	4.352311e-01	9.003188e-01
1.532478e+01	4.320857e-01	9.018325e-01
1.532504e+01	4.289351e-01	9.033353e-01
1.532530e+01	4.257793e-01	9.048271e-01
1.532558e+01	4.226183e-01	9.063078e-01
1.532585e+01	4.194521e-01	9.077775e-01
1.532613e+01	4.162808e-01	9.092361e-01
1.534030e+01	4.131044e-01	9.106837e-01
1.534072e+01	4.099230e-01	9.121201e-01
1.534115e+01	4.067366e-01	9.135455e-01
1.534140e+01	4.035453e-01	9.149597e-01
1.534164e+01	4.003490e-01	9.163627e-01
1.534188e+01	3.971479e-01	9.177546e-01
1.534211e+01	3.939419e-01	9.191353e-01
1.534233e+01	3.907311e-01	9.205049e-01
1.535583e+01	3.875156e-01	9.218632e-01
